DateTime,State,Fuel Type,Supply
30/07/2021 00:00,QLD,Biomass,1866.275
30/07/2021 00:00,QLD,Black coal,121092.453
30/07/2021 00:00,QLD,Gas,14744.022
30/07/2021 00:00,QLD,Hydro,1221.795
30/07/2021 00:00,QLD,Liquid Fuel,158.249
30/07/2021 00:00,QLD,Solar,9839.752
30/07/2021 00:00,QLD,Wind,4970.155
30/07/2021 00:00,SA,Battery,275.457
30/07/2021 00:00,SA,Gas,7451.538
30/07/2021 00:00,SA,Liquid Fuel,0
30/07/2021 00:00,SA,Solar,888.147
30/07/2021 00:00,SA,Wind,29286.767
30/07/2021 00:00,TAS,Gas,0
30/07/2021 00:00,TAS,Hydro,27453.111
30/07/2021 00:00,TAS,Wind,9055.921
30/07/2021 00:00,VIC,Battery,93.413
30/07/2021 00:00,VIC,Brown coal,89171.612
30/07/2021 00:00,VIC,Gas,261.985
30/07/2021 00:00,VIC,Hydro,1394.138
30/07/2021 00:00,VIC,Solar,1962.31
30/07/2021 00:00,VIC,Wind,52095.458
31/07/2021 00:00,NSW,Black coal,144715.808
31/07/2021 00:00,NSW,Gas,501.975
31/07/2021 00:00,NSW,Hydro,3361.303
31/07/2021 00:00,NSW,Liquid Fuel,0
31/07/2021 00:00,NSW,Solar,7926.627
31/07/2021 00:00,NSW,Wind,23715.639
31/07/2021 00:00,QLD,Battery,0
31/07/2021 00:00,QLD,Biomass,1859.808
31/07/2021 00:00,QLD,Black coal,121787.177
31/07/2021 00:00,QLD,Gas,6902.729
31/07/2021 00:00,QLD,Hydro,1783.352
31/07/2021 00:00,QLD,Liquid Fuel,432.411
31/07/2021 00:00,QLD,Solar,8446.751
31/07/2021 00:00,QLD,Wind,4635.12
31/07/2021 00:00,SA,Battery,234.572
31/07/2021 00:00,SA,Gas,10624.637
31/07/2021 00:00,SA,Liquid Fuel,0
31/07/2021 00:00,SA,Solar,891.459
31/07/2021 00:00,SA,Wind,18870.298
31/07/2021 00:00,TAS,Gas,0
31/07/2021 00:00,TAS,Hydro,26602.092
31/07/2021 00:00,TAS,Wind,7951.555
31/07/2021 00:00,VIC,Battery,57.92
31/07/2021 00:00,VIC,Brown coal,80095.602
31/07/2021 00:00,VIC,Gas,4274.652
31/07/2021 00:00,VIC,Hydro,2925.475
31/07/2021 00:00,VIC,Solar,2647.513
31/07/2021 00:00,VIC,Wind,34518.041
01/08/2021 00:00,NSW,Black coal,143517.198
01/08/2021 00:00,NSW,Gas,110.38
01/08/2021 00:00,NSW,Hydro,3264.594
01/08/2021 00:00,NSW,Liquid Fuel,0
01/08/2021 00:00,NSW,Solar,5275.766
01/08/2021 00:00,NSW,Wind,17907.846
01/08/2021 00:00,QLD,Battery,0
01/08/2021 00:00,QLD,Biomass,1879.717
01/08/2021 00:00,QLD,Black coal,119110.598
01/08/2021 00:00,QLD,Gas,5864.2
01/08/2021 00:00,QLD,Hydro,1826.595
01/08/2021 00:00,QLD,Liquid Fuel,756.369
01/08/2021 00:00,QLD,Solar,9103.807
01/08/2021 00:00,QLD,Wind,3281.891
01/08/2021 00:00,SA,Battery,303.226
01/08/2021 00:00,SA,Gas,13106.528
01/08/2021 00:00,SA,Liquid Fuel,37.923
01/08/2021 00:00,SA,Solar,1981.453
01/08/2021 00:00,SA,Wind,8365.08
01/08/2021 00:00,TAS,Gas,0
01/08/2021 00:00,TAS,Hydro,34165.87
01/08/2021 00:00,TAS,Wind,7180.001
01/08/2021 00:00,VIC,Battery,52.002
01/08/2021 00:00,VIC,Brown coal,85561.636
01/08/2021 00:00,VIC,Gas,5427.703
01/08/2021 00:00,VIC,Hydro,6386.531
01/08/2021 00:00,VIC,Solar,3633.337
01/08/2021 00:00,VIC,Wind,16162.301
02/08/2021 00:00,NSW,Black coal,160685.822
02/08/2021 00:00,NSW,Gas,304.108
02/08/2021 00:00,NSW,Hydro,4761.007
02/08/2021 00:00,NSW,Liquid Fuel,0
02/08/2021 00:00,NSW,Solar,9601.689
02/08/2021 00:00,NSW,Wind,12436.294
02/08/2021 00:00,QLD,Battery,0
02/08/2021 00:00,QLD,Biomass,1668.975
02/08/2021 00:00,QLD,Black coal,123933.342
02/08/2021 00:00,QLD,Gas,8064.556
02/08/2021 00:00,QLD,Hydro,1655.617
02/08/2021 00:00,QLD,Liquid Fuel,620.528
02/08/2021 00:00,QLD,Solar,10342.957
02/08/2021 00:00,QLD,Wind,3646.067
02/08/2021 00:00,SA,Battery,192.784
02/08/2021 00:00,SA,Gas,11321.347
02/08/2021 00:00,SA,Liquid Fuel,0
02/08/2021 00:00,SA,Solar,886.575
02/08/2021 00:00,SA,Wind,31922.005
02/08/2021 00:00,TAS,Gas,0
02/08/2021 00:00,TAS,Hydro,33230.253
02/08/2021 00:00,TAS,Wind,4419.797
02/08/2021 00:00,VIC,Battery,63.645
02/08/2021 00:00,VIC,Brown coal,82331.37
02/08/2021 00:00,VIC,Gas,2490.989
02/08/2021 00:00,VIC,Hydro,2262.853
02/08/2021 00:00,VIC,Solar,3589.421
02/08/2021 00:00,VIC,Wind,40532.812
03/08/2021 00:00,NSW,Black coal,152729.814
03/08/2021 00:00,NSW,Gas,2.384
03/08/2021 00:00,NSW,Hydro,2495.439
03/08/2021 00:00,NSW,Liquid Fuel,0
03/08/2021 00:00,NSW,Solar,6558.505
03/08/2021 00:00,NSW,Wind,32597.297
03/08/2021 00:00,QLD,Battery,0
03/08/2021 00:00,QLD,Biomass,1256
03/08/2021 00:00,QLD,Black coal,122387.38
03/08/2021 00:00,QLD,Gas,10263.341
03/08/2021 00:00,QLD,Hydro,1068.95
03/08/2021 00:00,QLD,Liquid Fuel,543.028
03/08/2021 00:00,QLD,Solar,7699.991
03/08/2021 00:00,QLD,Wind,4231.795
03/08/2021 00:00,SA,Battery,257.581
03/08/2021 00:00,SA,Gas,11656.003
03/08/2021 00:00,SA,Liquid Fuel,0
03/08/2021 00:00,SA,Solar,1212.857
03/08/2021 00:00,SA,Wind,30543.076
03/08/2021 00:00,TAS,Gas,0
03/08/2021 00:00,TAS,Hydro,36546.88
03/08/2021 00:00,TAS,Wind,2466.67
03/08/2021 00:00,VIC,Battery,93.482
03/08/2021 00:00,VIC,Brown coal,86593.361
03/08/2021 00:00,VIC,Gas,3764.355
03/08/2021 00:00,VIC,Hydro,3533.245
03/08/2021 00:00,VIC,Solar,2851.022
03/08/2021 00:00,VIC,Wind,35615.93
04/08/2021 00:00,NSW,Black coal,141657.882
04/08/2021 00:00,NSW,Gas,1230.179
04/08/2021 00:00,NSW,Hydro,3618.567
04/08/2021 00:00,NSW,Liquid Fuel,0
04/08/2021 00:00,NSW,Solar,5121.959
04/08/2021 00:00,NSW,Wind,32817.074
04/08/2021 00:00,QLD,Battery,0.188
04/08/2021 00:00,QLD,Biomass,1417.942
04/08/2021 00:00,QLD,Black coal,119206.259
04/08/2021 00:00,QLD,Gas,14316.716
04/08/2021 00:00,QLD,Hydro,1143.847
04/08/2021 00:00,QLD,Liquid Fuel,0
04/08/2021 00:00,QLD,Solar,10853.901
04/08/2021 00:00,QLD,Wind,8073.424
04/08/2021 00:00,SA,Battery,306.478
04/08/2021 00:00,SA,Gas,16727.512
04/08/2021 00:00,SA,Liquid Fuel,0
04/08/2021 00:00,SA,Solar,471.699
04/08/2021 00:00,SA,Wind,25009.323
04/08/2021 00:00,TAS,Gas,0
04/08/2021 00:00,TAS,Hydro,35592.157
04/08/2021 00:00,TAS,Wind,7193.507
04/08/2021 00:00,VIC,Battery,80.968
04/08/2021 00:00,VIC,Brown coal,88738.149
04/08/2021 00:00,VIC,Gas,6531.232
04/08/2021 00:00,VIC,Hydro,6670.62
04/08/2021 00:00,VIC,Solar,1447.671
04/08/2021 00:00,VIC,Wind,35740.429
05/08/2021 00:00,NSW,Black coal,148678.751
05/08/2021 00:00,NSW,Gas,2.624
05/08/2021 00:00,NSW,Hydro,2555.902
05/08/2021 00:00,NSW,Liquid Fuel,0
05/08/2021 00:00,NSW,Solar,5051.89
05/08/2021 00:00,NSW,Wind,28025.413
05/08/2021 00:00,QLD,Battery,0.618
05/08/2021 00:00,QLD,Biomass,1923.408
05/08/2021 00:00,QLD,Black coal,120196.292
05/08/2021 00:00,QLD,Gas,14363.09
05/08/2021 00:00,QLD,Hydro,1196.662
05/08/2021 00:00,QLD,Liquid Fuel,0
05/08/2021 00:00,QLD,Solar,10993.275
05/08/2021 00:00,QLD,Wind,9165.915
05/08/2021 00:00,SA,Battery,328.359
05/08/2021 00:00,SA,Gas,17152.798
05/08/2021 00:00,SA,Liquid Fuel,0
05/08/2021 00:00,SA,Solar,1118.271
05/08/2021 00:00,SA,Wind,17309.549
05/08/2021 00:00,TAS,Gas,0
05/08/2021 00:00,TAS,Hydro,35384.394
05/08/2021 00:00,TAS,Wind,8314.057
05/08/2021 00:00,VIC,Battery,80.593
05/08/2021 00:00,VIC,Brown coal,88821.352
05/08/2021 00:00,VIC,Gas,7735.835
05/08/2021 00:00,VIC,Hydro,5347.208
05/08/2021 00:00,VIC,Solar,1966.189
05/08/2021 00:00,VIC,Wind,29954.92
06/08/2021 00:00,NSW,Black coal,151091.946
06/08/2021 00:00,NSW,Gas,1893.161
06/08/2021 00:00,NSW,Hydro,3874.691
06/08/2021 00:00,NSW,Liquid Fuel,0
06/08/2021 00:00,NSW,Solar,5010.557
06/08/2021 00:00,NSW,Wind,21374.397
06/08/2021 00:00,QLD,Battery,0
06/08/2021 00:00,QLD,Biomass,1513.283
06/08/2021 00:00,QLD,Black coal,124592.362
06/08/2021 00:00,QLD,Gas,14525.322
06/08/2021 00:00,QLD,Hydro,2241.8
06/08/2021 00:00,QLD,Liquid Fuel,0
06/08/2021 00:00,QLD,Solar,8609.925
06/08/2021 00:00,QLD,Wind,6507.665
06/08/2021 00:00,SA,Battery,348.408
06/08/2021 00:00,SA,Gas,23128.436
06/08/2021 00:00,SA,Liquid Fuel,0
06/08/2021 00:00,SA,Solar,1028.03
06/08/2021 00:00,SA,Wind,10042.624
06/08/2021 00:00,TAS,Gas,0
06/08/2021 00:00,TAS,Hydro,34285.855
06/08/2021 00:00,TAS,Wind,9598.158
06/08/2021 00:00,VIC,Battery,67.177
06/08/2021 00:00,VIC,Brown coal,89629.238
06/08/2021 00:00,VIC,Gas,11971.434
06/08/2021 00:00,VIC,Hydro,4903.173
06/08/2021 00:00,VIC,Solar,1529.262
06/08/2021 00:00,VIC,Wind,21653.527
07/08/2021 00:00,NSW,Black coal,142372.718
07/08/2021 00:00,NSW,Gas,1917.018
07/08/2021 00:00,NSW,Hydro,6096.456
07/08/2021 00:00,NSW,Liquid Fuel,0
07/08/2021 00:00,NSW,Solar,4852.789
07/08/2021 00:00,NSW,Wind,16640.06
07/08/2021 00:00,QLD,Battery,0
07/08/2021 00:00,QLD,Biomass,1934.167
07/08/2021 00:00,QLD,Black coal,122922.913
07/08/2021 00:00,QLD,Gas,14395.533
07/08/2021 00:00,QLD,Hydro,1807.125
07/08/2021 00:00,QLD,Liquid Fuel,0
07/08/2021 00:00,QLD,Solar,10004.598
07/08/2021 00:00,QLD,Wind,5491.4
07/08/2021 00:00,SA,Battery,290.646
07/08/2021 00:00,SA,Gas,23380.366
07/08/2021 00:00,SA,Liquid Fuel,0
07/08/2021 00:00,SA,Solar,1409.205
07/08/2021 00:00,SA,Wind,2820.039
07/08/2021 00:00,TAS,Gas,0
07/08/2021 00:00,TAS,Hydro,36450.42
07/08/2021 00:00,TAS,Wind,7313.098
07/08/2021 00:00,VIC,Battery,69.821
07/08/2021 00:00,VIC,Brown coal,88126.09
07/08/2021 00:00,VIC,Gas,12487.199
07/08/2021 00:00,VIC,Hydro,4485.295
07/08/2021 00:00,VIC,Solar,1570.105
07/08/2021 00:00,VIC,Wind,12528.25
08/08/2021 00:00,NSW,Black coal,150934.973
08/08/2021 00:00,NSW,Gas,972.879
08/08/2021 00:00,NSW,Hydro,3852.476
08/08/2021 00:00,NSW,Liquid Fuel,0
08/08/2021 00:00,NSW,Solar,8013.936
08/08/2021 00:00,NSW,Wind,14079.493
08/08/2021 00:00,QLD,Battery,0
08/08/2021 00:00,QLD,Biomass,1309.542
08/08/2021 00:00,QLD,Black coal,123912.277
08/08/2021 00:00,QLD,Gas,9364.019
08/08/2021 00:00,QLD,Hydro,1798.006
08/08/2021 00:00,QLD,Liquid Fuel,0
08/08/2021 00:00,QLD,Solar,11515.105
08/08/2021 00:00,QLD,Wind,7533.295
08/08/2021 00:00,SA,Battery,255.831
08/08/2021 00:00,SA,Gas,20497.344
08/08/2021 00:00,SA,Liquid Fuel,0
08/08/2021 00:00,SA,Solar,1836.633
08/08/2021 00:00,SA,Wind,9627.024
08/08/2021 00:00,TAS,Gas,0
08/08/2021 00:00,TAS,Hydro,42469.739
08/08/2021 00:00,TAS,Wind,2255.847
08/08/2021 00:00,VIC,Battery,92.04
08/08/2021 00:00,VIC,Brown coal,89570.612
08/08/2021 00:00,VIC,Gas,7683.062
08/08/2021 00:00,VIC,Hydro,6309.777
08/08/2021 00:00,VIC,Solar,2299.648
08/08/2021 00:00,VIC,Wind,1999.387
09/08/2021 00:00,NSW,Black coal,158453.116
09/08/2021 00:00,NSW,Gas,1419.214
09/08/2021 00:00,NSW,Hydro,6283.513
09/08/2021 00:00,NSW,Liquid Fuel,0
09/08/2021 00:00,NSW,Solar,7479.785
09/08/2021 00:00,NSW,Wind,11784.452
09/08/2021 00:00,QLD,Battery,0
09/08/2021 00:00,QLD,Biomass,1648.475
09/08/2021 00:00,QLD,Black coal,127581.163
09/08/2021 00:00,QLD,Gas,12566.984
09/08/2021 00:00,QLD,Hydro,2142.613
09/08/2021 00:00,QLD,Liquid Fuel,0
09/08/2021 00:00,QLD,Solar,7638.277
09/08/2021 00:00,QLD,Wind,9673.266
09/08/2021 00:00,SA,Battery,354.044
09/08/2021 00:00,SA,Gas,14216.476
09/08/2021 00:00,SA,Liquid Fuel,0
09/08/2021 00:00,SA,Solar,2035.112
09/08/2021 00:00,SA,Wind,21064.32
09/08/2021 00:00,TAS,Gas,0
09/08/2021 00:00,TAS,Hydro,41294.012
09/08/2021 00:00,TAS,Wind,3927.285
09/08/2021 00:00,VIC,Battery,61.451
09/08/2021 00:00,VIC,Brown coal,89596.556
09/08/2021 00:00,VIC,Gas,7563.347
09/08/2021 00:00,VIC,Hydro,4365.708
09/08/2021 00:00,VIC,Solar,1867.335
09/08/2021 00:00,VIC,Wind,18087.878
10/08/2021 00:00,NSW,Black coal,136451.636
10/08/2021 00:00,NSW,Gas,4.779
10/08/2021 00:00,NSW,Hydro,5582.947
10/08/2021 00:00,NSW,Liquid Fuel,0
10/08/2021 00:00,NSW,Solar,7608.838
10/08/2021 00:00,NSW,Wind,20517.144
10/08/2021 00:00,QLD,Battery,0
10/08/2021 00:00,QLD,Biomass,2008.767
10/08/2021 00:00,QLD,Black coal,124480.143
10/08/2021 00:00,QLD,Gas,12388.32
10/08/2021 00:00,QLD,Hydro,1924.354
10/08/2021 00:00,QLD,Liquid Fuel,212.453
10/08/2021 00:00,QLD,Solar,8242.978
10/08/2021 00:00,QLD,Wind,9059.028
10/08/2021 00:00,SA,Battery,283.708
10/08/2021 00:00,SA,Gas,8260.563
10/08/2021 00:00,SA,Liquid Fuel,0
10/08/2021 00:00,SA,Solar,1224.424
10/08/2021 00:00,SA,Wind,30031.252
10/08/2021 00:00,TAS,Gas,0
10/08/2021 00:00,TAS,Hydro,26073.16
10/08/2021 00:00,TAS,Wind,8623.653
10/08/2021 00:00,VIC,Battery,46.008
10/08/2021 00:00,VIC,Brown coal,80307.572
10/08/2021 00:00,VIC,Gas,637.873
10/08/2021 00:00,VIC,Hydro,1130.693
10/08/2021 00:00,VIC,Solar,2511.456
10/08/2021 00:00,VIC,Wind,49193.892
11/08/2021 00:00,NSW,Black coal,127764.761
11/08/2021 00:00,NSW,Gas,3.294
11/08/2021 00:00,NSW,Hydro,2960.263
11/08/2021 00:00,NSW,Liquid Fuel,0
11/08/2021 00:00,NSW,Solar,6746.831
11/08/2021 00:00,NSW,Wind,28285.079
11/08/2021 00:00,QLD,Battery,0
11/08/2021 00:00,QLD,Biomass,1719.767
11/08/2021 00:00,QLD,Black coal,123753.991
11/08/2021 00:00,QLD,Gas,13107.391
11/08/2021 00:00,QLD,Hydro,1152.804
11/08/2021 00:00,QLD,Liquid Fuel,0
11/08/2021 00:00,QLD,Solar,6540.044
11/08/2021 00:00,QLD,Wind,7456.621
11/08/2021 00:00,SA,Battery,279.296
11/08/2021 00:00,SA,Gas,9278.215
11/08/2021 00:00,SA,Liquid Fuel,0
11/08/2021 00:00,SA,Solar,556.402
11/08/2021 00:00,SA,Wind,30777.242
11/08/2021 00:00,TAS,Gas,0
11/08/2021 00:00,TAS,Hydro,27636.422
11/08/2021 00:00,TAS,Wind,9734.916
11/08/2021 00:00,VIC,Battery,91.39
11/08/2021 00:00,VIC,Brown coal,85160.652
11/08/2021 00:00,VIC,Gas,1855.861
11/08/2021 00:00,VIC,Hydro,3537.784
11/08/2021 00:00,VIC,Solar,1587.588
11/08/2021 00:00,VIC,Wind,45370.447
12/08/2021 00:00,NSW,Black coal,135773.754
12/08/2021 00:00,NSW,Gas,476.692
12/08/2021 00:00,NSW,Hydro,3891.484
12/08/2021 00:00,NSW,Liquid Fuel,0
12/08/2021 00:00,NSW,Solar,8036.572
12/08/2021 00:00,NSW,Wind,16055.297
12/08/2021 00:00,QLD,Battery,0.37
12/08/2021 00:00,QLD,Biomass,1866.417
12/08/2021 00:00,QLD,Black coal,123192.817
12/08/2021 00:00,QLD,Gas,12734.533
12/08/2021 00:00,QLD,Hydro,1212.803
12/08/2021 00:00,QLD,Liquid Fuel,0
12/08/2021 00:00,QLD,Solar,9462.638
12/08/2021 00:00,QLD,Wind,5192.332
12/08/2021 00:00,SA,Battery,341.655
12/08/2021 00:00,SA,Gas,15476.391
12/08/2021 00:00,SA,Liquid Fuel,47.542
12/08/2021 00:00,SA,Solar,1913.156
12/08/2021 00:00,SA,Wind,12265.63
12/08/2021 00:00,TAS,Gas,0
12/08/2021 00:00,TAS,Hydro,33978.455
12/08/2021 00:00,TAS,Wind,9394.563
12/08/2021 00:00,VIC,Battery,45.092
12/08/2021 00:00,VIC,Brown coal,92830.342
12/08/2021 00:00,VIC,Gas,6601.178
12/08/2021 00:00,VIC,Hydro,6590.368
12/08/2021 00:00,VIC,Solar,2386.344
12/08/2021 00:00,VIC,Wind,27528.375
13/08/2021 00:00,NSW,Black coal,143142.517
13/08/2021 00:00,NSW,Gas,2287.963
13/08/2021 00:00,NSW,Hydro,3345.026
13/08/2021 00:00,NSW,Liquid Fuel,0
13/08/2021 00:00,NSW,Solar,9309.026
13/08/2021 00:00,NSW,Wind,9381.726
13/08/2021 00:00,QLD,Battery,1.042
13/08/2021 00:00,QLD,Biomass,1527.392
13/08/2021 00:00,QLD,Black coal,123192.893
13/08/2021 00:00,QLD,Gas,13094.349
13/08/2021 00:00,QLD,Hydro,2441.146
13/08/2021 00:00,QLD,Liquid Fuel,0
13/08/2021 00:00,QLD,Solar,8845.021
13/08/2021 00:00,QLD,Wind,5366.202
13/08/2021 00:00,SA,Battery,307.683
13/08/2021 00:00,SA,Gas,18459.863
13/08/2021 00:00,SA,Liquid Fuel,0
13/08/2021 00:00,SA,Solar,1956.343
13/08/2021 00:00,SA,Wind,4444.654
13/08/2021 00:00,TAS,Gas,0
13/08/2021 00:00,TAS,Hydro,31938.028
13/08/2021 00:00,TAS,Wind,9905.826
13/08/2021 00:00,VIC,Battery,126.462
13/08/2021 00:00,VIC,Brown coal,94824.967
13/08/2021 00:00,VIC,Gas,7694.175
13/08/2021 00:00,VIC,Hydro,7752.415
13/08/2021 00:00,VIC,Solar,4082.66
13/08/2021 00:00,VIC,Wind,26660.095
14/08/2021 00:00,NSW,Black coal,135923.934
14/08/2021 00:00,NSW,Gas,2384.787
14/08/2021 00:00,NSW,Hydro,4017.745
14/08/2021 00:00,NSW,Liquid Fuel,0
14/08/2021 00:00,NSW,Solar,11397.75
14/08/2021 00:00,NSW,Wind,3129.75
14/08/2021 00:00,QLD,Battery,0.48
14/08/2021 00:00,QLD,Biomass,1996.683
14/08/2021 00:00,QLD,Black coal,119346.471
14/08/2021 00:00,QLD,Gas,13660.478
14/08/2021 00:00,QLD,Hydro,1998.08
14/08/2021 00:00,QLD,Liquid Fuel,0
14/08/2021 00:00,QLD,Solar,7525.962
14/08/2021 00:00,QLD,Wind,4953.957
14/08/2021 00:00,SA,Battery,230.703
14/08/2021 00:00,SA,Gas,15134.879
14/08/2021 00:00,SA,Liquid Fuel,0
14/08/2021 00:00,SA,Solar,2162.214
14/08/2021 00:00,SA,Wind,5101.228
14/08/2021 00:00,TAS,Gas,0
14/08/2021 00:00,TAS,Hydro,31115.318
14/08/2021 00:00,TAS,Wind,8354.829
14/08/2021 00:00,VIC,Battery,114.873
14/08/2021 00:00,VIC,Brown coal,92172.72
14/08/2021 00:00,VIC,Gas,6120.929
14/08/2021 00:00,VIC,Hydro,5785.409
14/08/2021 00:00,VIC,Solar,3675.237
14/08/2021 00:00,VIC,Wind,22238.022
15/08/2021 00:00,NSW,Black coal,126825.075
15/08/2021 00:00,NSW,Gas,3.909
15/08/2021 00:00,NSW,Hydro,2826.895
15/08/2021 00:00,NSW,Liquid Fuel,0
15/08/2021 00:00,NSW,Solar,7452.109
15/08/2021 00:00,NSW,Wind,14600.454
15/08/2021 00:00,QLD,Battery,0.296
15/08/2021 00:00,QLD,Biomass,1884.875
15/08/2021 00:00,QLD,Black coal,115761.305
15/08/2021 00:00,QLD,Gas,9161.279
15/08/2021 00:00,QLD,Hydro,1367.845
15/08/2021 00:00,QLD,Liquid Fuel,0
15/08/2021 00:00,QLD,Solar,5046.343
15/08/2021 00:00,QLD,Wind,3844.08
15/08/2021 00:00,SA,Battery,313.864
15/08/2021 00:00,SA,Gas,10676.993
15/08/2021 00:00,SA,Liquid Fuel,0
15/08/2021 00:00,SA,Solar,1748.864
15/08/2021 00:00,SA,Wind,10543.707
15/08/2021 00:00,TAS,Gas,0
15/08/2021 00:00,TAS,Hydro,26504.96
15/08/2021 00:00,TAS,Wind,9439.177
15/08/2021 00:00,VIC,Battery,96.325
15/08/2021 00:00,VIC,Brown coal,82929.156
15/08/2021 00:00,VIC,Gas,1113.438
15/08/2021 00:00,VIC,Hydro,1493.601
15/08/2021 00:00,VIC,Solar,2108.292
15/08/2021 00:00,VIC,Wind,43985.799
16/08/2021 00:00,NSW,Black coal,134051.065
16/08/2021 00:00,NSW,Gas,2.166
16/08/2021 00:00,NSW,Hydro,3342.152
16/08/2021 00:00,NSW,Liquid Fuel,0
16/08/2021 00:00,NSW,Solar,9813.14
16/08/2021 00:00,NSW,Wind,27393.371
16/08/2021 00:00,QLD,Battery,0.061
16/08/2021 00:00,QLD,Biomass,1836.225
16/08/2021 00:00,QLD,Black coal,119769.664
16/08/2021 00:00,QLD,Gas,13439.327
16/08/2021 00:00,QLD,Hydro,1031.556
16/08/2021 00:00,QLD,Liquid Fuel,0
16/08/2021 00:00,QLD,Solar,6808.423
16/08/2021 00:00,QLD,Wind,6189.871
16/08/2021 00:00,SA,Battery,269.467
16/08/2021 00:00,SA,Gas,13280.382
16/08/2021 00:00,SA,Liquid Fuel,0
16/08/2021 00:00,SA,Solar,1890.797
16/08/2021 00:00,SA,Wind,12958.081
16/08/2021 00:00,TAS,Gas,0
16/08/2021 00:00,TAS,Hydro,33740.359
16/08/2021 00:00,TAS,Wind,7557.216
16/08/2021 00:00,VIC,Battery,86.542
16/08/2021 00:00,VIC,Brown coal,89756.403
16/08/2021 00:00,VIC,Gas,116.695
16/08/2021 00:00,VIC,Hydro,5033.938
16/08/2021 00:00,VIC,Solar,2941.509
16/08/2021 00:00,VIC,Wind,42282.508
17/08/2021 00:00,NSW,Black coal,147058.094
17/08/2021 00:00,NSW,Gas,1038.185
17/08/2021 00:00,NSW,Hydro,3743.621
17/08/2021 00:00,NSW,Liquid Fuel,0
17/08/2021 00:00,NSW,Solar,10155.131
17/08/2021 00:00,NSW,Wind,14360.932
17/08/2021 00:00,QLD,Battery,0.193
17/08/2021 00:00,QLD,Biomass,1435.825
17/08/2021 00:00,QLD,Black coal,117306.516
17/08/2021 00:00,QLD,Gas,15664.84
17/08/2021 00:00,QLD,Hydro,821.53
17/08/2021 00:00,QLD,Liquid Fuel,0
17/08/2021 00:00,QLD,Solar,7128.196
17/08/2021 00:00,QLD,Wind,8107.742
17/08/2021 00:00,SA,Battery,250.944
17/08/2021 00:00,SA,Gas,23786.332
17/08/2021 00:00,SA,Liquid Fuel,0
17/08/2021 00:00,SA,Solar,1817.347
17/08/2021 00:00,SA,Wind,2522.916
17/08/2021 00:00,TAS,Gas,0
17/08/2021 00:00,TAS,Hydro,40957.28
17/08/2021 00:00,TAS,Wind,3871.995
17/08/2021 00:00,VIC,Battery,95.963
17/08/2021 00:00,VIC,Brown coal,98172.365
17/08/2021 00:00,VIC,Gas,7165.497
17/08/2021 00:00,VIC,Hydro,9999.123
17/08/2021 00:00,VIC,Solar,2998.651
17/08/2021 00:00,VIC,Wind,16804.427
18/08/2021 00:00,NSW,Black coal,152607.073
18/08/2021 00:00,NSW,Gas,904.603
18/08/2021 00:00,NSW,Hydro,3926.271
18/08/2021 00:00,NSW,Liquid Fuel,0
18/08/2021 00:00,NSW,Solar,12031.2
18/08/2021 00:00,NSW,Wind,7345.183
18/08/2021 00:00,QLD,Battery,0.695
18/08/2021 00:00,QLD,Biomass,1744.067
18/08/2021 00:00,QLD,Black coal,125482.21
18/08/2021 00:00,QLD,Gas,17897.357
18/08/2021 00:00,QLD,Hydro,1075.238
18/08/2021 00:00,QLD,Liquid Fuel,0
18/08/2021 00:00,QLD,Solar,10432.594
18/08/2021 00:00,QLD,Wind,7646.125
18/08/2021 00:00,SA,Battery,273.675
18/08/2021 00:00,SA,Gas,26183.086
18/08/2021 00:00,SA,Liquid Fuel,0.917
18/08/2021 00:00,SA,Solar,1174.929
18/08/2021 00:00,SA,Wind,4877.919
18/08/2021 00:00,TAS,Gas,0
18/08/2021 00:00,TAS,Hydro,39723.007
18/08/2021 00:00,TAS,Wind,5214.171
18/08/2021 00:00,VIC,Battery,85.339
18/08/2021 00:00,VIC,Brown coal,96040.267
18/08/2021 00:00,VIC,Gas,9095.416
18/08/2021 00:00,VIC,Hydro,10900.852
18/08/2021 00:00,VIC,Solar,3763.838
18/08/2021 00:00,VIC,Wind,6135.029
19/08/2021 00:00,NSW,Black coal,147537.339
19/08/2021 00:00,NSW,Gas,993.835
19/08/2021 00:00,NSW,Hydro,5258.381
19/08/2021 00:00,NSW,Liquid Fuel,0
19/08/2021 00:00,NSW,Solar,8470.822
19/08/2021 00:00,NSW,Wind,4874.208
19/08/2021 00:00,QLD,Battery,1.233
19/08/2021 00:00,QLD,Biomass,1548.058
19/08/2021 00:00,QLD,Black coal,122211.442
19/08/2021 00:00,QLD,Gas,14337.841
19/08/2021 00:00,QLD,Hydro,1122.317
19/08/2021 00:00,QLD,Liquid Fuel,0
19/08/2021 00:00,QLD,Solar,6612.527
19/08/2021 00:00,QLD,Wind,7486.44
19/08/2021 00:00,SA,Battery,198.864
19/08/2021 00:00,SA,Gas,15018.962
19/08/2021 00:00,SA,Liquid Fuel,1.9
19/08/2021 00:00,SA,Solar,1651.907
19/08/2021 00:00,SA,Wind,22847.361
19/08/2021 00:00,TAS,Gas,0
19/08/2021 00:00,TAS,Hydro,36079.275
19/08/2021 00:00,TAS,Wind,2711.548
19/08/2021 00:00,VIC,Battery,118.48
19/08/2021 00:00,VIC,Brown coal,93478.217
19/08/2021 00:00,VIC,Gas,1649.958
19/08/2021 00:00,VIC,Hydro,4729.833
19/08/2021 00:00,VIC,Solar,3124.486
